speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,cluster_id
0.000000,8.892865,0.000000,17.647059,0.002000,2
91.000000,2.260915,3076.000000,16.862745,0.102000,3
0.000000,9.724131,0.000000,17.647059,3.017000,2
41.000000,1.738051,1539.000000,14.117647,0.023000,1
0.000000,8.891545,0.000000,17.647059,0.005000,2
26.000000,1.400049,1873.000000,14.901961,0.274000,1
11.000000,2.672290,1763.000000,20.392157,0.508000,3
0.000000,8.892883,0.000000,17.647059,0.011000,2
0.000000,3.286201,889.000000,16.862745,0.016000,1
0.000000,1.522032,692.000000,13.333333,0.037000,1
90.000000,2.410127,3066.000000,16.862745,1.270000,3
0.000000,1.401735,694.000000,13.333333,0.007000,1
0.000000,2.588563,1097.000000,17.647059,0.039000,1
0.000000,1.261121,698.000000,13.333333,0.001000,1
0.000000,8.084575,932.000000,14.509804,11.704000,2
0.000000,9.649524,0.000000,17.647059,0.036999,2
0.000000,2.521497,700.000000,13.725490,0.514000,1
0.000000,3.870003,1204.000000,13.725490,0.291000,1
0.000000,1.674839,744.000000,13.725490,0.042000,1
19.000000,3.321012,1378.000000,16.862745,2.254000,1
0.000000,2.040521,708.000000,13.333333,0.005000,1
0.000000,2.914266,759.000000,13.725490,0.004000,1
47.000000,2.405233,2427.000000,26.666667,0.026000,3
0.000000,0.922867,0.000000,17.647059,0.036000,1
0.000000,1.848370,750.000000,13.333333,0.160000,1
0.000000,0.587173,1030.250000,17.254902,0.023000,1
26.000000,2.816881,1920.000000,15.294118,0.238000,1
0.000000,1.924215,741.000000,13.725490,0.025000,1
33.000000,3.281416,1685.000000,14.901961,0.307000,1
0.000000,1.397077,0.000000,17.647059,0.003000,1
0.000000,2.392398,750.000000,14.117647,0.005000,1
4.000000,1.398546,1292.000000,18.823529,0.261000,1
0.000000,1.547473,744.000000,13.725490,0.002000,1
0.000000,9.474204,705.000000,13.725490,0.034000,2
45.000000,1.295917,1430.000000,14.509804,0.519000,1
48.000000,1.406461,2504.000000,22.352941,2.007000,3
0.000000,0.971525,753.000000,14.117647,0.010000,1
0.000000,8.937317,0.000000,17.647059,0.000999,2
0.000000,1.315046,709.000000,13.333333,0.019000,1
37.000000,1.859745,1488.000000,17.647059,0.020000,3
0.000000,2.742445,703.000000,13.333333,0.016000,1
0.000000,1.410158,703.000000,13.333333,0.608000,1
0.000000,1.821951,754.000000,14.509804,0.441000,1
0.000000,8.895823,0.000000,17.647059,0.005000,2
61.000000,1.641683,1246.000000,16.470588,0.192000,3
0.000000,1.506066,699.000000,13.333333,0.008000,1
18.000000,1.453202,1453.000000,20.784314,0.742000,3
0.000000,8.908118,0.000000,17.647059,0.007000,2
0.000000,2.842311,689.000000,13.333333,0.000000,1
0.000000,2.540690,750.000000,13.725490,0.009000,1
7.000000,1.759854,1486.000000,17.647059,0.266000,1
0.000000,3.194473,758.000000,13.725490,0.009000,1
0.000000,2.473151,749.000000,14.117647,0.015000,1
0.000000,2.544725,693.000000,13.333333,0.160000,1
0.000000,2.708520,694.000000,13.333333,0.025000,1
0.000000,8.908342,0.000000,17.647059,0.005000,2
36.000000,2.517962,1815.000000,17.647059,1.334000,3
18.000000,3.471888,1326.000000,14.117647,0.185000,1
0.000000,8.930606,0.000000,17.647059,0.003000,2
0.000000,0.418862,742.000000,13.725490,0.530000,1
0.000000,0.435010,705.000000,13.333333,0.265000,1
27.000000,2.496795,1071.750000,16.078431,1.413000,1
0.000000,3.142819,701.000000,13.333333,0.017000,1
5.000000,0.141057,1321.000000,16.470588,0.527000,1
0.000000,3.090610,754.000000,13.725490,0.020000,1
0.000000,1.382885,692.000000,13.333333,0.017000,1
0.000000,8.937725,0.000000,17.647059,0.008000,2
44.000000,0.776258,1417.750000,23.921569,1.375000,3
0.000000,2.770572,953.000000,14.117647,0.300000,1
10.000000,1.387023,907.000000,17.254902,0.260000,1
0.000000,1.454825,1397.000000,17.254902,0.084000,1
0.000000,3.136163,710.000000,13.333333,0.048000,1
0.000000,8.890576,0.000000,17.647059,0.002000,2
0.000000,8.884202,694.000000,13.333333,0.002000,2
0.000000,3.797485,694.000000,13.333333,0.018000,1
48.000000,1.404362,1012.000000,15.686275,2.521000,1
0.000000,8.894837,0.000000,17.647059,0.004000,2
0.000000,9.596283,0.000000,17.647059,0.000000,2
0.000000,8.893828,0.000000,17.647059,0.003000,2
50.000000,1.505243,1298.250000,21.960784,0.118000,3
0.000000,8.894346,706.000000,13.725490,1.689000,2
45.000000,1.800387,1790.000000,14.901961,0.436000,1
0.000000,0.797424,703.000000,13.725490,1.598000,1
0.000000,8.933045,0.000000,17.647059,0.001000,2
0.000000,1.329308,750.000000,13.725490,0.003000,1
0.000000,1.498023,700.000000,13.333333,0.001000,1
0.000000,1.254918,744.000000,13.725490,0.000000,1
12.000000,3.451296,665.000000,14.117647,0.682000,1
6.000000,2.071238,948.000000,14.901961,0.562000,1
0.000000,8.982656,0.000000,15.294118,0.230000,2
27.000000,1.828650,838.000000,13.725490,1.544000,1
11.000000,3.342364,876.000000,18.431373,0.806000,1
0.000000,1.432355,688.000000,13.333333,0.004000,1
0.000000,8.901106,0.000000,17.647059,0.002001,2
0.000000,1.965561,748.000000,13.725490,0.016000,1
0.000000,3.030355,747.000000,13.725490,0.013000,1
11.000000,1.657536,946.000000,13.725490,0.257000,1
0.000000,1.011780,0.000000,17.647059,0.004000,1
27.000000,2.779756,1415.000000,14.117647,0.439000,1
0.000000,1.412957,0.000000,17.647059,0.068000,1
44.000000,1.308173,2287.000000,15.686275,0.163000,1
0.000000,2.464731,755.000000,13.725490,0.007000,1
33.000000,2.601608,682.750000,14.901961,1.190000,1
35.000000,2.537379,1847.000000,18.823529,0.464000,3
25.000000,1.349871,1420.250000,23.137255,1.703000,3
0.000000,1.501502,940.000000,14.901961,0.216000,1
37.000000,1.396376,1480.000000,14.509804,0.131000,1
0.000000,2.563339,704.000000,13.725490,0.007000,1
0.000000,1.496028,0.000000,17.647059,0.013000,1
44.000000,1.862577,1098.250000,16.078431,1.698000,3
0.000000,2.806872,703.000000,13.725490,0.424000,1
0.000000,1.080242,0.000000,17.647059,1.613000,1
52.000000,1.843693,2083.000000,23.529412,0.190000,3
32.000000,2.646231,1633.000000,14.509804,0.690000,1
26.000000,1.558113,1863.000000,14.901961,0.398000,1
0.000000,4.714365,1041.000000,14.901961,5.943000,1
22.000000,2.108520,1644.000000,14.509804,0.113000,1
0.000000,3.103012,689.000000,13.333333,0.009000,1
3.000000,2.187767,1381.000000,16.078431,0.159000,1
28.000000,1.053892,1122.500000,18.039216,1.642000,3
8.000000,1.479058,769.000000,14.117647,0.194000,1
0.000000,3.109320,739.000000,13.725490,0.014000,1
13.000000,4.121474,1938.000000,14.901961,0.615000,1
0.000000,0.833317,1609.000000,15.686275,0.055000,1
7.000000,1.589023,621.750000,17.254902,0.295000,1
0.000000,2.430582,742.000000,13.725490,0.001000,1
0.000000,2.574882,699.000000,13.725490,0.008000,1
0.000000,6.261431,815.500000,16.470588,2.951000,2
26.000000,2.069555,1398.000000,18.823529,2.130000,3
29.000000,2.207539,2145.000000,20.392157,0.179000,3
34.000000,0.933737,1795.000000,21.176471,0.174000,3
0.000000,8.929574,0.000000,17.647059,0.001000,2
15.000000,2.101773,1071.000000,14.901961,0.029000,1
0.000000,0.000000,0.000000,17.647059,0.000000,1
0.000000,3.984787,751.000000,13.725490,0.021000,1
6.000000,1.462416,754.000000,13.725490,0.090000,1
3.000000,1.014337,682.750000,16.470588,0.404000,1
0.000000,0.000000,0.000000,17.647059,0.000000,1
30.000000,1.876982,1587.000000,14.509804,0.491000,1
6.000000,1.142808,1073.000000,22.745098,0.102000,3
0.000000,8.441562,0.000000,17.647059,0.051000,2
39.000000,1.623200,2055.000000,18.431373,0.182000,3
0.000000,0.723775,746.000000,13.725490,0.466000,1
0.000000,1.545411,752.000000,13.725490,0.011000,1
0.000000,8.892986,694.000000,13.333333,0.034000,2
2.000000,1.049928,1163.000000,14.509804,0.133000,1
0.000000,1.006561,0.000000,17.647059,0.002000,1
0.000000,3.147841,0.000000,17.647059,3.080000,1
23.000000,3.714206,1697.000000,14.509804,0.856000,1
27.000000,0.884336,1439.000000,16.078431,0.508000,1
0.000000,8.886563,706.000000,13.333333,0.023000,2
0.000000,8.901634,0.000000,17.647059,0.008000,2
0.000000,2.921477,690.000000,13.333333,0.203000,1
0.000000,1.273127,692.000000,13.333333,0.000000,1
0.000000,3.542835,1055.000000,14.509804,3.909000,1
20.000000,1.956209,1509.000000,18.039216,0.484000,3
0.000000,1.328538,693.000000,13.333333,0.009000,1
0.000000,8.882159,694.000000,13.333333,0.011000,2
0.000000,1.978545,697.000000,13.333333,0.001000,1
28.000000,0.760059,1456.250000,23.137255,3.043000,3
17.000000,1.899872,1306.000000,19.215686,0.854000,3
0.000000,2.570154,704.000000,13.725490,0.014000,1
0.000000,1.122521,0.000000,17.647059,0.021000,1
0.000000,1.890118,709.000000,13.725490,0.004000,1
0.000000,2.100105,744.000000,13.725490,0.130000,1
0.000000,1.970913,749.000000,13.725490,0.001000,1
0.000000,2.901483,689.000000,13.333333,0.005000,1
26.000000,1.721830,1367.000000,18.823529,0.038000,3
0.000000,2.741894,753.000000,13.725490,0.116000,1
0.000000,2.035805,697.000000,13.333333,0.006000,1
37.000000,1.374146,1915.000000,16.862745,0.432000,3
0.000000,1.034513,756.000000,14.117647,0.453000,1
37.000000,1.910333,1925.000000,20.784314,0.212000,3
0.000000,8.889547,0.000000,17.647059,0.009000,2
0.000000,0.610659,697.000000,13.333333,0.050000,1
0.000000,7.112843,0.000000,17.647059,0.877000,2
0.000000,8.919119,0.000000,17.647059,0.004999,2
0.000000,3.789021,1186.000000,14.117647,0.071000,1
0.000000,9.416630,703.000000,13.333333,1.890000,2
0.000000,1.990006,699.000000,13.333333,0.069000,1
19.000000,0.266008,1115.500000,16.078431,0.196000,1
46.000000,1.318011,1834.000000,16.862745,0.220000,3
0.000000,7.671154,0.000000,17.647059,4.671000,2
0.000000,8.864404,708.000000,13.333333,0.016000,2
0.000000,4.212842,0.000000,17.647059,0.007000,2
0.000000,9.677321,0.000000,17.647059,3.986000,2
0.000000,8.884113,704.000000,13.333333,0.035000,2
0.000000,3.042257,710.000000,13.333333,0.058000,1
0.000000,1.268379,744.500000,15.294118,0.161000,1
24.000000,4.032390,777.000000,14.117647,0.209000,1
20.000000,2.716333,1461.000000,14.509804,0.965000,1
0.000000,2.869050,740.000000,13.725490,0.010000,1
41.000000,1.237710,1407.000000,14.117647,0.171000,1
0.000000,7.446773,0.000000,17.647059,9.325000,2
0.000000,8.541101,0.000000,17.647059,0.824000,2
0.000000,2.432398,760.000000,13.725490,0.010000,1
0.000000,6.879235,0.000000,17.647059,3.467000,2
0.000000,3.184889,753.000000,13.333333,0.023000,1
33.000000,1.742372,1316.000000,14.117647,0.125000,1
19.000000,1.648977,921.000000,13.725490,0.065000,1
0.000000,1.323490,0.000000,17.647059,0.233000,1
0.000000,8.915488,0.000000,17.647059,0.003000,2
24.000000,2.145764,1293.000000,22.352941,0.189000,3
0.000000,1.966880,703.000000,13.333333,0.002000,1
0.000000,3.345487,850.000000,16.470588,0.003000,1
14.000000,1.327437,1018.000000,13.725490,0.313000,1
0.000000,2.019346,1608.000000,20.000000,0.182000,3
27.000000,2.249739,2058.000000,20.392157,0.036000,3
33.000000,2.025731,1689.000000,14.509804,0.433000,1
0.000000,1.247706,784.000000,14.117647,0.115000,1
0.000000,8.955625,0.000000,17.647059,0.008000,2
81.000000,1.197080,1439.000000,19.215686,0.773000,3
20.000000,1.586336,1484.000000,20.392157,0.721000,3
0.000000,1.295010,691.000000,13.333333,0.020000,1
0.000000,4.127463,700.000000,13.333333,0.007000,1
38.000000,1.977956,1537.000000,18.039216,0.094000,3
0.000000,1.940334,705.000000,13.725490,0.001000,1
0.000000,5.958711,821.750000,16.470588,5.530000,2
50.000000,2.096117,1091.250000,16.078431,0.098000,3
34.000000,2.526979,1758.000000,16.470588,0.726000,3
0.000000,1.927606,628.000000,15.294118,0.297000,1
0.000000,8.900987,0.000000,17.647059,0.001999,2
0.000000,0.661866,0.000000,17.647059,0.581000,1
0.000000,1.487179,0.000000,17.647059,0.005000,1
0.000000,1.522642,711.000000,13.333333,0.035000,1
0.000000,0.925871,0.000000,17.647059,0.183000,1
32.000000,2.436735,714.750000,15.294118,1.188000,1
0.000000,1.273189,696.000000,13.333333,0.504000,1
0.000000,6.285365,806.250000,16.470588,0.353000,2
27.000000,0.528509,1969.000000,18.039216,0.208000,3
0.000000,8.459451,0.000000,17.647059,0.002000,2
0.000000,1.946932,688.000000,13.333333,0.016000,1
0.000000,2.315614,0.000000,17.647059,5.027000,1
0.000000,1.776930,1016.000000,14.509804,0.012000,1
7.000000,4.090809,811.000000,13.725490,0.137000,1
31.000000,2.039965,2280.000000,20.000000,0.016000,3
37.000000,2.258875,1907.000000,31.764706,0.100000,3
0.000000,2.039640,702.000000,13.333333,0.003000,1
34.000000,1.671867,1762.000000,14.901961,0.363000,1
0.000000,7.960457,0.000000,17.647059,5.247000,2
0.000000,1.479211,777.000000,16.470588,0.053000,1
0.000000,2.644118,707.000000,13.725490,0.328000,1
0.000000,1.503724,0.000000,17.647059,0.011000,1
47.000000,1.467652,1353.000000,16.862745,0.484000,3
14.000000,1.899349,951.000000,17.254902,0.078000,1
18.000000,4.274298,2577.000000,16.078431,0.032000,3
9.000000,1.310844,1358.000000,15.686275,0.135000,1
0.000000,8.918609,0.000000,17.647059,0.000000,2
0.000000,1.388635,1043.000000,15.294118,0.289000,1
0.000000,2.035437,705.000000,13.333333,0.013000,1
0.000000,2.451241,743.000000,13.725490,0.006000,1
10.000000,0.890311,754.500000,15.294118,1.212000,1
25.000000,2.578211,1804.000000,18.039216,0.013000,3
86.000000,1.167586,1510.750000,17.254902,0.761000,3
0.000000,8.961462,0.000000,17.647059,0.014000,2
0.000000,1.230402,705.000000,13.333333,0.005000,1
0.000000,1.977789,1034.000000,15.294118,0.045000,1
0.000000,0.763626,732.000000,14.509804,0.010000,1
0.000000,8.864972,690.000000,13.333333,0.007000,2
0.000000,8.920708,0.000000,17.647059,0.001000,2
0.000000,3.410762,889.750000,16.862745,0.052000,1
0.000000,8.907885,0.000000,17.647059,0.004000,2
26.000000,1.978909,1126.500000,16.470588,1.698000,1
0.000000,5.907179,0.000000,17.647059,7.291000,2
21.000000,2.052340,1062.000000,13.725490,0.139000,1
0.000000,1.351335,693.000000,13.333333,0.018000,1
0.000000,2.049001,704.000000,13.333333,0.017000,1
0.000000,3.188062,749.000000,13.333333,0.015000,1
6.000000,0.704995,816.000000,14.117647,0.159000,1
12.000000,2.661009,1891.000000,20.000000,1.348000,3
0.000000,2.208924,748.000000,13.333333,0.430000,1
0.000000,2.658576,771.000000,13.725490,0.072000,1
0.000000,1.289341,743.000000,13.725490,0.097000,1
23.000000,1.600615,1034.000000,13.725490,0.080000,1
0.000000,8.958225,0.000000,17.647059,0.001000,2
0.000000,8.899005,696.000000,13.725490,0.024000,2
0.000000,8.879478,708.000000,13.333333,0.022000,2
0.000000,1.285085,618.750000,15.686275,0.256000,1
0.000000,2.798003,748.000000,13.725490,0.009000,1
0.000000,2.952227,813.000000,14.117647,0.001000,1
22.000000,0.440985,1138.000000,16.078431,1.668000,1
8.000000,1.864204,763.000000,13.725490,0.243000,1
0.000000,2.570922,706.000000,13.725490,0.002000,1
0.000000,8.700244,0.000000,17.647059,11.099001,2
0.000000,1.269178,704.000000,13.333333,0.019000,1
0.000000,0.820942,743.000000,13.725490,0.077000,1
90.000000,2.811707,3032.000000,16.862745,0.936000,3
0.000000,1.327919,708.000000,13.333333,0.013000,1
