speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,cluster_id
0.000000,0.313724,0.070000,0.133333,0.011333,1
0.358333,0.276316,0.144900,0.145098,0.072000,1
0.066667,0.423035,0.078600,0.141176,0.019333,1
0.000000,0.373090,0.069300,0.133333,0.007000,1
0.000000,1.783983,0.000000,0.176471,0.000000,2
0.000000,0.558602,0.075800,0.137255,0.041000,1
0.000000,0.089269,0.075000,0.137255,0.335333,1
0.000000,0.426583,0.069400,0.133333,1.595333,1
0.041667,0.170188,0.151000,0.168627,0.302667,1
0.000000,1.775846,0.068900,0.133333,0.004667,2
0.416667,0.247987,0.209825,0.278431,0.272333,3
0.000000,1.779600,0.000000,0.176471,0.001667,2
0.416667,0.380253,0.129675,0.168627,0.328333,3
0.000000,1.813054,0.000000,0.176471,0.010667,2
0.000000,1.778543,0.000000,0.176471,0.001667,2
0.100000,0.393245,0.133000,0.141176,0.918333,1
0.000000,1.775536,0.070000,0.133333,0.000000,2
0.000000,1.786816,0.000000,0.176471,0.001000,2
0.000000,0.396477,0.070000,0.133333,0.041667,1
0.150000,0.854860,0.257700,0.160784,0.010667,3
0.000000,1.780592,0.071200,0.137255,0.000667,2
0.316667,0.242924,0.201500,0.188235,0.010333,3
0.000000,1.785590,0.000000,0.176471,0.001000,2
0.358333,0.367366,0.173200,0.200000,0.036333,3
0.266667,0.217661,0.239700,0.160784,0.296667,1
0.025000,0.649039,0.084900,0.168627,0.236667,1
0.000000,1.659366,0.082700,0.141176,0.007000,2
0.000000,0.564098,0.070800,0.133333,0.035667,1
0.000000,1.772219,0.071600,0.133333,0.004667,2
0.000000,0.295842,0.077700,0.164706,0.017667,1
0.366667,0.206367,0.175900,0.188235,0.162000,3
0.000000,1.887991,0.092200,0.141176,0.065333,2
0.000000,1.785230,0.000000,0.176471,0.001333,2
0.166667,0.288561,0.156100,0.215686,0.042667,3
0.058333,0.359521,0.078100,0.137255,0.116667,1
0.200000,0.303555,0.106775,0.282353,0.014667,3
0.000000,1.782318,0.000000,0.176471,0.002667,2
0.000000,1.786609,0.000000,0.176471,0.000333,2
0.025000,0.625631,0.071500,0.137255,0.036667,1
0.175000,0.247738,0.082100,0.137255,0.314667,1
0.000000,0.561374,0.070300,0.137255,0.141333,1
0.650000,0.466132,0.264200,0.235294,0.099333,3
0.000000,0.392217,0.069300,0.133333,0.005333,1
0.000000,1.785393,0.000000,0.176471,0.000333,2
0.433333,0.255228,0.206950,0.317647,0.069333,3
0.000000,1.539660,0.000000,0.176471,0.378000,2
0.133333,0.340383,0.076800,0.137255,0.039333,1
0.000000,0.356308,0.069600,0.133333,0.010667,1
0.158333,0.251382,0.141000,0.141176,0.137667,1
0.000000,0.105787,0.096100,0.149020,0.141333,1
0.000000,0.350622,0.069800,0.137255,0.004667,1
0.000000,1.783658,0.000000,0.176471,0.000667,2
0.508333,0.330548,0.105525,0.207843,0.099000,3
0.000000,0.266451,0.075600,0.137255,0.018000,1
0.250000,0.442041,0.155600,0.145098,0.093667,1
0.000000,0.717606,0.069400,0.137255,0.090333,1
0.000000,0.316475,0.069700,0.133333,0.000667,1
0.125000,0.407011,0.217200,0.156863,0.005333,1
0.000000,0.407161,0.069700,0.133333,0.002000,1
0.000000,0.624396,0.228900,0.227451,0.059333,3
0.208333,0.269974,0.142025,0.231373,0.567667,3
0.000000,0.328119,0.071500,0.133333,0.011333,1
0.316667,0.162422,0.196600,0.149020,0.164000,3
0.000000,0.772385,0.000000,0.176471,0.008000,2
0.000000,1.789865,0.000000,0.176471,0.000667,2
0.000000,0.250984,0.074400,0.137255,0.000000,1
0.000000,0.706395,0.069900,0.133333,2.333667,1
0.000000,1.781719,0.000000,0.176471,0.000333,2
0.000000,1.782704,0.000000,0.176471,0.000333,2
0.000000,0.185258,0.138500,0.176471,0.003333,1
0.000000,1.777648,0.000000,0.176471,0.000333,2
0.000000,0.257464,0.070400,0.133333,0.001667,1
0.233333,0.210778,0.112250,0.180392,0.547333,3
0.000000,1.307063,0.070800,0.133333,0.539000,2
0.000000,0.385521,0.062800,0.152941,0.099000,1
0.308333,0.295722,0.193000,0.149020,0.000000,1
0.000000,1.791484,0.000000,0.176471,0.000333,2
0.216667,0.395782,0.112650,0.164706,0.566000,1
0.000000,0.117435,0.103025,0.172549,0.007667,1
0.000000,0.626481,0.069000,0.133333,0.022333,1
0.000000,1.776829,0.070300,0.133333,0.001000,2
0.025000,0.370324,0.107600,0.176471,0.031000,1
0.041667,0.551308,0.112500,0.152941,0.033667,1
0.000000,1.526456,0.175900,0.152941,0.151333,2
0.000000,0.621441,0.070200,0.133333,0.004000,1
0.000000,0.263216,0.068100,0.133333,0.004667,1
0.225000,0.328552,0.076900,0.137255,0.027667,1
0.225000,0.260946,0.107500,0.137255,0.071333,1
0.033333,0.593651,0.076800,0.137255,0.109333,1
0.000000,0.182055,0.000000,0.176471,0.002333,1
0.000000,1.783002,0.000000,0.176471,0.001333,2
0.000000,1.477761,0.083125,0.164706,1.981333,2
0.000000,0.762628,0.070500,0.133333,0.231667,1
0.675000,0.239416,0.143900,0.192157,0.257667,3
0.000000,0.280052,0.116200,0.152941,0.003667,1
0.266667,0.089072,0.242400,0.156863,0.080000,3
0.000000,0.345938,0.127600,0.145098,0.008333,1
0.000000,0.608453,0.070700,0.133333,0.001667,1
0.158333,0.450194,0.162100,0.247059,0.223333,3
0.000000,0.261009,0.070000,0.133333,0.000000,1
0.000000,0.270267,0.069300,0.133333,0.006000,1
0.025000,0.615389,0.075900,0.137255,0.014667,1
0.000000,1.783132,0.000000,0.176471,0.002000,2
0.000000,0.340229,0.075200,0.137255,0.013000,1
0.000000,0.297173,0.062100,0.152941,0.051667,1
0.033333,0.279709,0.129200,0.188235,0.087000,1
0.000000,1.582604,0.072200,0.137255,0.251333,2
0.000000,1.787545,0.000000,0.176471,0.002667,2
0.000000,0.666695,0.082725,0.164706,0.008000,1
0.133333,0.758548,0.155700,0.207843,0.017333,3
0.000000,0.300300,0.094000,0.149020,0.072000,1
0.108333,0.269234,0.076300,0.137255,0.076333,1
0.000000,0.048235,0.074400,0.137255,0.095667,1
0.000000,0.279055,0.069300,0.133333,0.001000,1
0.000000,0.515304,0.070000,0.137255,0.001333,1
0.000000,0.334261,0.069400,0.133333,0.004000,1
0.000000,1.776763,0.070800,0.133333,0.007000,2
0.208333,0.458402,0.119275,0.176471,0.245333,1
0.000000,0.302928,0.000000,0.176471,0.000333,1
0.000000,0.259002,0.069100,0.133333,0.006667,1
0.000000,1.721590,0.070400,0.133333,4.324333,2
0.100000,0.304423,0.085900,0.141176,0.011667,1
0.041667,0.911412,0.134000,0.207843,0.246667,3
0.000000,1.786688,0.000000,0.176471,0.000667,2
0.100000,0.954080,0.179400,0.196078,0.128667,3
0.250000,0.602183,0.158000,0.211765,0.107000,3
0.000000,1.778079,0.000000,0.176471,0.000333,2
0.000000,1.776323,0.070300,0.133333,0.003667,2
0.000000,0.557748,0.103300,0.141176,0.074000,1
0.491667,0.734991,0.236700,0.227451,0.410333,3
0.266667,0.837814,0.169600,0.145098,0.171000,1
0.000000,1.781115,0.000000,0.176471,0.001333,2
0.000000,0.278344,0.085300,0.141176,0.001333,1
0.000000,0.218317,0.000000,0.176471,0.001667,1
0.000000,0.428096,0.075200,0.137255,0.003000,1
0.000000,0.749009,0.118300,0.141176,0.036000,1
0.000000,0.659800,0.088125,0.168627,0.013000,1
0.241667,0.789088,0.222200,0.156863,0.185667,3
0.258333,0.584366,0.230200,0.270588,0.050667,3
0.483333,0.370208,0.232200,0.200000,0.061000,3
0.183333,0.879537,0.118500,0.215686,0.891000,3
0.000000,0.348258,0.074700,0.145098,0.048667,1
0.383333,0.563462,0.134125,0.243137,0.361333,3
0.075000,0.495710,0.077600,0.137255,0.064000,1
0.000000,0.514976,0.069900,0.137255,0.002667,1
0.675000,0.155795,0.146700,0.168627,0.187333,3
0.000000,0.494630,0.074900,0.141176,0.005000,1
0.000000,0.325019,0.071800,0.137255,0.003000,1
0.000000,0.246080,0.070500,0.133333,0.001667,1
0.166667,0.441235,0.077500,0.137255,0.062667,1
0.000000,0.551456,0.074800,0.137255,0.008000,1
0.000000,0.988501,0.076200,0.137255,0.945667,1
0.000000,0.430233,0.076000,0.176471,0.016333,1
0.266667,0.429162,0.169900,0.227451,0.875667,3
0.000000,0.214432,0.082900,0.160784,0.000667,1
0.000000,0.629467,0.069700,0.133333,0.004000,1
0.000000,0.265584,0.070800,0.133333,0.004333,1
0.000000,0.244598,0.069200,0.133333,0.002333,1
0.000000,1.772369,0.069900,0.137255,0.003000,2
0.000000,0.404070,0.074900,0.145098,0.005667,1
0.000000,1.780715,0.069100,0.137255,0.006333,2
0.308333,0.469695,0.195300,0.203922,0.063000,3
0.000000,0.394736,0.070400,0.133333,0.001000,1
0.000000,0.405807,0.069500,0.133333,0.017000,1
0.000000,0.588095,0.075800,0.137255,0.001333,1
0.366667,0.242632,0.174800,0.149020,0.058667,1
0.000000,1.790948,0.000000,0.152941,0.003000,2
0.000000,0.432411,0.074400,0.137255,0.007333,1
0.416667,0.301049,0.129825,0.219608,0.039333,3
0.208333,0.375995,0.188300,0.152941,0.199333,1
0.450000,0.243227,0.121400,0.223529,0.073667,3
0.500000,0.485122,0.210000,0.243137,0.039333,3
0.000000,0.324480,0.069400,0.133333,0.083667,1
0.316667,0.306480,0.199000,0.207843,0.054000,3
0.275000,0.322777,0.136150,0.227451,0.100000,3
0.000000,0.659374,0.144300,0.152941,0.091000,1
0.058333,0.818162,0.081100,0.137255,0.045667,1
0.000000,0.407702,0.070700,0.133333,0.029000,1
0.000000,1.780009,0.070500,0.133333,0.003667,2
0.000000,0.307100,0.000000,0.176471,0.005000,1
0.000000,0.130234,0.068200,0.133333,0.031333,1
0.000000,0.330130,0.113300,0.141176,0.000000,1
0.000000,0.316305,0.078300,0.137255,0.010667,1
0.000000,0.235343,0.000000,0.176471,0.007000,1
0.000000,0.449462,0.076000,0.137255,0.011667,1
0.200000,0.277594,0.122000,0.137255,0.030667,1
0.250000,0.443203,0.219000,0.203922,0.082000,3
0.000000,0.407087,0.070500,0.133333,0.004333,1
0.000000,1.777909,0.000000,0.176471,0.003000,2
0.000000,0.786584,0.075300,0.137255,0.004000,1
0.716667,0.233517,0.151075,0.172549,0.253667,3
0.000000,0.504020,0.075300,0.137255,0.004333,1
0.225000,0.377327,0.142200,0.145098,0.106667,1
0.000000,1.774818,0.070200,0.133333,0.002667,2
0.333333,0.217641,0.205300,0.152941,0.073000,1
0.000000,0.196167,0.075000,0.141176,0.001000,1
0.041667,0.207966,0.307500,0.274510,0.064000,3
0.208333,0.990567,0.189100,0.239216,0.362000,3
0.000000,1.787313,0.000000,0.176471,0.000333,2
0.383333,0.261098,0.081300,0.137255,0.168667,1
0.116667,1.065671,0.196800,0.207843,0.120333,3
0.408333,0.273984,0.258200,0.207843,0.012667,3
0.000000,1.781476,0.000000,0.176471,0.003333,2
0.000000,0.250284,0.073650,0.152941,0.018667,1
0.000000,0.512033,0.070200,0.137255,0.000333,1
0.000000,1.791125,0.000000,0.176471,0.002667,2
0.000000,0.194159,0.076300,0.141176,0.004667,1
0.000000,0.194305,0.075300,0.141176,0.003333,1
0.000000,1.786467,0.000000,0.176471,0.001000,2
0.000000,0.393376,0.070300,0.133333,0.000667,1
0.000000,0.297871,0.069200,0.133333,0.002667,1
0.000000,1.697070,0.000000,0.176471,0.002333,2
0.000000,1.780158,0.000000,0.176471,0.001000,2
0.000000,1.784511,0.000000,0.176471,0.002000,2
0.000000,0.741674,0.070300,0.137255,0.018000,1
0.000000,0.500033,0.074500,0.137255,0.003000,1
0.025000,0.511636,0.194500,0.149020,0.091000,1
0.000000,0.132373,0.000000,0.176471,0.193667,1
0.450000,0.344863,0.100450,0.192157,0.015667,3
0.275000,0.703248,0.225200,0.152941,0.253000,1
0.000000,0.825493,0.070000,0.133333,0.002333,1
0.000000,0.552128,0.074600,0.137255,0.001000,1
0.000000,0.609880,0.074700,0.137255,0.095000,1
0.000000,0.464952,0.080900,0.141176,0.033667,1
0.000000,0.842568,0.000000,0.176471,0.002333,2
0.000000,0.521807,0.074800,0.133333,0.367667,1
0.408333,0.314484,0.194300,0.164706,0.105000,3
0.000000,0.493857,0.074800,0.137255,0.049000,1
0.000000,0.268201,0.069700,0.133333,0.004000,1
0.000000,1.782997,0.000000,0.176471,0.003000,2
0.300000,0.307170,0.188100,0.149020,0.082333,1
0.000000,0.502931,0.215200,0.262745,0.007000,3
0.158333,0.664202,0.137800,0.168627,0.751333,1
0.483333,0.380453,0.231800,0.235294,0.677667,3
0.000000,0.617250,0.069500,0.133333,0.003667,1
0.000000,0.202545,0.074900,0.137255,0.121667,1
0.183333,0.153246,0.166400,0.188235,0.492667,3
0.000000,0.290514,0.000000,0.176471,0.000333,1
0.000000,1.775203,0.070000,0.133333,0.005000,2
0.000000,0.453830,0.059900,0.243137,0.007667,3
0.000000,0.763660,0.119450,0.137255,0.029000,1
